source,title,link,summary,created_at
VnExpress,"Việt Nam chung bảng với Mali, Bỉ và New Zealand tại U17 World Cup 2026",https://vnexpress.net/viet-nam-chung-bang-voi-mali-bi-va-new-zealand-tai-u17-world-cup-2026-5076771.html,"<a href=""https://vnexpress.net/viet-nam-chung-bang-voi-mali-bi-va-new-zealand-tai-u17-world-cup-2026-5076771.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/Sequence011-1779381877-3837-1779381887.gif?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=8ux4KsUBQa_fbkDfofh_Kg&amp;t=image"" /></a>Lá thăm do Babayaro, cựu tuyển thủ Nigeria, lựa chọn đã đưa Việt Nam vào bảng đấu với Mali, Bỉ và New Zealand tại U17 World Cup 2026, tổ chức ở Qatar từ 19/11 đến 13/12.",58:11.8
VnExpress,Sống trong nhà 10 tỷ nhưng không có nổi 100 triệu đồng,https://vnexpress.net/gia-nha-ha-noi-gia-nha-tp-hcm-song-khong-ra-song-sau-khi-gom-het-tien-mua-nha-5076727.html,"<a href=""https://vnexpress.net/gia-nha-ha-noi-gia-nha-tp-hcm-song-khong-ra-song-sau-khi-gom-het-tien-mua-nha-5076727.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/z757125573443424eab68b8daa9c9d-3330-3313-1779371338.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=EiyfhSP7Y2uNXrC1kyZv3g"" /></a>Thay vào đó là cảm giác mệt mỏi, áp lực và kiệt sức vì nợ vay mua nhà.",58:11.8
VnExpress,"VKS: Bệnh viện Bạch Mai và Việt Đức cơ sở 2 'cỏ hoang um tùm, mà nói không lãng phí'",https://vnexpress.net/vks-benh-vien-bach-mai-va-viet-duc-co-so-2-co-hoang-um-tum-ma-noi-khong-lang-phi-5076717.html,"<a href=""https://vnexpress.net/vks-benh-vien-bach-mai-va-viet-duc-co-so-2-co-hoang-um-tum-ma-noi-khong-lang-phi-5076717.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/ba-tien-1779364436-3455-1779364792.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=SsFSBTjjJhRFeYc5tAgATA"" /></a>Khi các bị cáo và luật sư cho rằng dự án không gây lãng phí, VKS phản bác ""tiền ngân sách là từ mồ hôi, nước mắt, tiền thuế của dân; nhìn hai bệnh viện bỏ hoang ai cũng xót xa"".",58:11.8
VnExpress,Âm mưu giả vờ mang thai để cướp con của bạn thân,https://vnexpress.net/am-muu-gia-vo-mang-thai-de-cuop-con-cua-ban-than-5076714.html,"<a href=""https://vnexpress.net/am-muu-gia-vo-mang-thai-de-cuop-con-cua-ban-than-5076714.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/191222-wn-hartung-hpmainx9-177-5432-8893-1779363825.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=6nbStUlo3uESygnHxlOMcA"" /></a>Những lời nói dối của Magen Fieramusca về việc mang thai cùng lúc với ""người bạn thân nhất"" hóa ra chỉ là vỏ bọc để bắt cóc đứa con mới sinh và thủ tiêu bạn.",58:11.8
VnExpress,Kẻ sát hại bạn cướp vàng bị phạt tử hình,https://vnexpress.net/ke-sat-hai-ban-cuop-vang-bi-phat-tu-hinh-5076653.html,"<a href=""https://vnexpress.net/ke-sat-hai-ban-cuop-vang-bi-phat-tu-hinh-5076653.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/an-1779355251-4885-1779355289.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=klztqzTigwX2uk-MxpnYWA"" /></a>Trần Nguyễn Hữu Thắng, 28 tuổi, thấy anh Hữu, người chuyển giới, đăng ảnh có nhiều tiền vàng nên hỏi mượn, bị từ chối nên sát hại.",58:11.8
VnExpress,Mỏ lithium khổng lồ ẩn dưới dãy núi cổ,https://vnexpress.net/mo-lithium-khong-lo-an-duoi-day-nui-co-5076495.html,"<a href=""https://vnexpress.net/mo-lithium-khong-lo-an-duoi-day-nui-co-5076495.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/VNELithium-1779338094-4990-1779338147.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=UQflDTufdyfsl-MQWkCRvg"" /></a>Các nhà nghiên cứu ở Cục Khảo sát Địa chất Mỹ (USGS) ước tính dãy núi cổ đại Appalachian chứa 2,3 triệu tấn lithium, đủ để sản xuất 500 tỷ điện thoại di động.",58:11.8
VnExpress,Những trang phục hở bạo ở Cannes 2026,https://vnexpress.net/nhung-trang-phuc-ho-bao-o-cannes-2026-5076437.html,"<a href=""https://vnexpress.net/nhung-trang-phuc-ho-bao-o-cannes-2026-5076437.html""><img src=""https://i1-giaitri.vnecdn.net/2026/05/21/vay-sexy-o-cannes-2026-2-1779347733.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=o3x3J3nKxNzsbtc05KvFiQ"" /></a>Mỹ nhân Thái Lan Araya A. Hargate, người mẫu Bella Hadid thu hút trong những thiết kế xuyên thấu, xẻ ngực sâu.",58:11.8
VnExpress,Nhà ống thoát bí nhờ thiết kế dẫn sáng và thông gió,https://vnexpress.net/nha-ong-thoat-bi-nho-thiet-ke-dan-sang-va-thong-gio-5076423.html,"<a href=""https://vnexpress.net/nha-ong-thoat-bi-nho-thiet-ke-dan-sang-va-thong-gio-5076423.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/house-for-mom-15-1779350014.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=tAtr_RUfT0eHxyNsAu218g"" /></a>Căn nhà ở TP HCM bố trí sân trước, sau và các giếng trời nhỏ để đưa ánh sáng, gió tự nhiên vào sâu bên trong.",58:11.8
VnExpress,5 lỗi thường gặp khiến người nước ngoài bị từ chối cấp thẻ tạm trú,https://vnexpress.net/5-loi-thuong-gap-khien-nguoi-nuoc-ngoai-bi-tu-choi-cap-the-tam-tru-5076258.html,"<a href=""https://vnexpress.net/5-loi-thuong-gap-khien-nguoi-nuoc-ngoai-bi-tu-choi-cap-the-tam-tru-5076258.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/mauthetamtruchonguoinuocngoait-8201-5095-1779363828.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=wk5_SVprWOVIaBqxekskpA"" /></a>Tôi sang Việt Nam du lịch và thực sự ấn tượng với phong cảnh, khí hậu cũng như con người nơi đây. Vì vậy, tôi dự định sẽ làm thủ tục để có thể ở lại Việt Nam lâu dài.",58:11.8
VnExpress,"Từ bỏ được 10 năm, tôi lại dính vào cờ bạc",https://vnexpress.net/tu-bo-duoc-10-nam-toi-lai-dinh-vao-co-bac-5075755.html,"<a href=""https://vnexpress.net/tu-bo-duoc-10-nam-toi-lai-dinh-vao-co-bac-5075755.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/21/GeminiGeneratedImagev1r7e5v1r7-5207-6708-1779381292.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=of6amVRzw-qo8SOoOPJD4g"" /></a>Từ khi chơi lại, sức khỏe, tâm trạng và sự tập trung cho công việc của tôi đều giảm sút, ngày càng mệt mỏi.",58:11.8
VnExpress,Ông Trump gần cạn công cụ ghìm giá xăng ở Mỹ,https://vnexpress.net/ong-trump-gan-can-cong-cu-ghim-gia-xang-o-my-5075654.html,"<a href=""https://vnexpress.net/ong-trump-gan-can-cong-cu-ghim-gia-xang-o-my-5075654.html""><img src=""https://i1-vnexpress.vnecdn.net/2026/05/19/ap25311033259942-1779175642-4319-1779175646.jpg?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=ZS7Ex-7T6DqXJI-Dv5cUzQ"" /></a>Ông Trump đã tung ra nhiều biện pháp để ghìm giá xăng ở Mỹ nhưng đều kém hiệu quả, khi eo biển Hormuz vẫn tiếp tục bị đóng cửa.",58:11.8
VnExpress,Arteta: 'Tôi đã không xem trận Man City hòa Bournemouth',https://vnexpress.net/arteta-toi-da-khong-xem-tran-man-city-hoa-bournemouth-5076756.html,"<a href=""https://vnexpress.net/arteta-toi-da-khong-xem-tran-man-city-hoa-bournemouth-5076756.html""><img src=""https://i1-thethao.vnecdn.net/2026/05/21/arteta-png-1779377220-9309-1779377370.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=owvqKFSjBJihOu3qTNYiow"" /></a>HLV Mikel Arteta không trực tiếp theo dõi trận Bournemouth hòa Man City - kết quả giúp Arsenal đăng quang Ngoại hạng Anh - vì đang ở ngoài vườn để chuẩn bị tiệc nướng cùng gia đình.",58:11.8
VnExpress,Kịch bản để Ngoại hạng Anh có 6 đội dự Champions League mùa tới,https://vnexpress.net/kich-ban-de-ngoai-hang-anh-co-6-doi-du-champions-league-mua-toi-5076731.html,"<a href=""https://vnexpress.net/kich-ban-de-ngoai-hang-anh-co-6-doi-du-champions-league-mua-toi-5076731.html""><img src=""https://i1-thethao.vnecdn.net/2026/05/21/villa-png-1779372322-3835-1779380363.png?w=1200&amp;h=0&amp;q=100&amp;dpr=1&amp;fit=crop&amp;s=1ojZQZgO9_tJyLN6q0ziLg"" /></a>Việc Aston Villa vô địch Europa League có thể khiến cuộc đua giành vé dự Champions League trở nên khó lường trước vòng hạ màn Ngoại hạng Anh.",58:11.8
TuoiTre,Chiêm ngưỡng 16 sân vận động đăng cai các trận đấu World Cup 2026,https://tuoitre.vn/chiem-nguong-16-san-van-dong-dang-cai-cac-tran-dau-world-cup-2026-20260519224505154.htm,"<a href=""https://tuoitre.vn/chiem-nguong-16-san-van-dong-dang-cai-cac-tran-dau-world-cup-2026-20260519224505154.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/19/stadium-world-cup-2-17792044743081335579876-40-0-573-852-crop-17792105536341487871483.jpg"" /></a>Nằm ở Mỹ, Mexico, Canada và đều đã xây dựng xong, đây là 16 sân vận động dự kiến đăng cai các trận đấu tại World Cup 2026.",58:12.1
TuoiTre,"Cải lương Tây Đô giới thiệu tài năng cải lương, tôn vinh soạn giả Mộc Quán Nguyễn Trọng Quyền",https://tuoitre.vn/cai-luong-tay-do-gioi-thieu-tai-nang-cai-luong-ton-vinh-soan-gia-moc-quan-nguyen-trong-quyen-20260522070425154.htm,"<a href=""https://tuoitre.vn/cai-luong-tay-do-gioi-thieu-tai-nang-cai-luong-ton-vinh-soan-gia-moc-quan-nguyen-trong-quyen-20260522070425154.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/22/vothibe-1779406582585660014426-146-248-1396-2247-crop-17794071152531165358899.jpg"" /></a>Tối 21-5, đơn vị có chiều dày hoạt động nghệ thuật lâu năm ở miền Tây là Đoàn cải lương Tây Đô đã giới thiệu phần tranh tài các thí sinh của mình ở Cuộc thi Tài năng diễn viên cải lương toàn quốc năm 2026.",58:12.1
TuoiTre,"Loạt nghề mới nổi nhờ AI, có vị trí lương hơn 300.000 USD/năm",https://tuoitre.vn/loat-nghe-moi-noi-nho-ai-co-vi-tri-luong-hon-300-000-usd-nam-20260520125939126.htm,"<a href=""https://tuoitre.vn/loat-nghe-moi-noi-nho-ai-co-vi-tri-luong-hon-300-000-usd-nam-20260520125939126.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/nhan-vien-1779324693974931372508-29-164-504-924-crop-17793363983341515243398.png"" /></a>AI đang tạo ra các nghề lai giữa công nghệ, sáng tạo và tâm lý học, kéo theo nhu cầu tuyển dụng tăng mạnh trên toàn cầu, với thu nhập từ vài chục đến hàng trăm nghìn USD mỗi năm.",58:12.1
TuoiTre,"Biến xe đồ chơi thành ô tô thật: Có đủ đèn, loa, màn hình, chạy bon bon mà ăn ít xăng",https://tuoitre.vn/bien-xe-do-choi-thanh-o-to-that-co-du-den-loa-man-hinh-chay-bon-bon-ma-an-it-xang-20260521182857933.htm,"<a href=""https://tuoitre.vn/bien-xe-do-choi-thanh-o-to-that-co-du-den-loa-man-hinh-chay-bon-bon-ma-an-it-xang-20260521182857933.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/bien-xe-do-choi-thanh-o-to-that-8-1779363679139582646841-0-80-450-800-crop-17793637451581236396881.gif"" /></a>Chiếc Barbie Dream Camper vốn là xe đồ chơi dành cho trẻ em, nay được một người đàn ông Mỹ độ lại thành ô tô mini dùng động cơ xăng, gây sốt mạng xã hội nhờ ngoại hình độc lạ và khả năng vận hành như go-kart.",58:12.1
TuoiTre,"Hoàng Hên, Duy Mạnh khuấy động ngày khai màn Giải bóng rổ chuyên nghiệp Việt Nam 2026",https://tuoitre.vn/hoang-hen-duy-manh-khuay-dong-ngay-khai-man-giai-bong-ro-chuyen-nghiep-viet-nam-2026-20260522073600542.htm,"<a href=""https://tuoitre.vn/hoang-hen-duy-manh-khuay-dong-ngay-khai-man-giai-bong-ro-chuyen-nghiep-viet-nam-2026-20260522073600542.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/22/hoang-hen-17794098283312021407230-0-0-1600-2560-crop-17794098534531195756918.jpeg"" /></a>Tối 21-5, các ngôi sao của CLB Hà Nội như Đỗ Hoàng Hên, Đỗ Hùng Dũng, Đỗ Duy Mạnh đã đến xem trận khai mạc mùa giải mới của Giải bóng rổ chuyên nghiệp Việt Nam, giữa Hanoi Buffaloes và Nha Trang Dolphins.",58:12.1
TuoiTre,Thu nhập của người lao động Bến xe Miền Tây hơn 30 triệu đồng/tháng,https://tuoitre.vn/thu-nhap-cua-nguoi-lao-dong-ben-xe-mien-tay-hon-30-trieu-dong-thang-20260522072825255.htm,"<a href=""https://tuoitre.vn/thu-nhap-cua-nguoi-lao-dong-ben-xe-mien-tay-hon-30-trieu-dong-thang-20260522072825255.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/22/mien-tay-17794094018191391932412-0-96-450-816-crop-17794094056262122548168.png"" /></a>Thu nhập bình quân của người lao động tại Bến xe Miền Tây ở mức gần 30,5 triệu đồng/tháng, tăng hơn 5% so với kế hoạch trong bối cảnh lợi nhuận của công ty vượt kế hoạch.",58:12.1
TuoiTre,Trung Đông sáng 22-5: Thỏa thuận Iran - Mỹ có tiến triển; 60% dân Mỹ phản đối chiến sự Iran,https://tuoitre.vn/trung-dong-sang-22-5-thoa-thuan-iran-my-co-tien-trien-60-dan-my-phan-doi-chien-su-iran-20260522065649025.htm,"<a href=""https://tuoitre.vn/trung-dong-sang-22-5-thoa-thuan-iran-my-co-tien-trien-60-dan-my-phan-doi-chien-su-iran-20260522065649025.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/afp202604092270472885v2highresdemonstrationheldoutsidewhitehouseagainsttru-17794073555271399456939-0-0-1600-2560-crop-17794076757991860504025.jpg"" /></a>Iran - Mỹ chưa đạt thỏa thuận nhưng đã thu hẹp khoảng cách; 60% người Mỹ phản đối chiến dịch quân sự của Mỹ tại Iran.",58:12.1
TuoiTre,Thanh lọc cơ thể trở nên vô nghĩa nếu không thêm chất xơ,https://tuoitre.vn/thanh-loc-co-the-tro-nen-vo-nghia-neu-khong-them-chat-xo-20260521093340893.htm,"<a href=""https://tuoitre.vn/thanh-loc-co-the-tro-nen-vo-nghia-neu-khong-them-chat-xo-20260521093340893.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/131b4cf4-e738-4114-a98d-4ea05961919f-1779329431521866430497-11-0-971-1536-crop-1779329895341559906436.png"" /></a>Nhiều người tìm đến các phương pháp detox hay thực phẩm bổ sung đắt tiền để cải thiện sức khỏe, nhưng theo các chuyên gia dinh dưỡng, một trong những ""chìa khóa"" bị bỏ quên lại chính là chất xơ trong bữa ăn hằng ngày.",58:12.1
TuoiTre,"Bị sút bóng vào bụng, bệnh nhi 13 tuổi nguy kịch vì sốc mất máu do chấn thương bụng kín, vỡ lách",https://tuoitre.vn/bi-sut-bong-vao-bung-benh-nhi-13-tuoi-nguy-kich-vi-soc-mat-mau-do-chan-thuong-bung-kin-vo-lach-20260521232558483.htm,"<a href=""https://tuoitre.vn/bi-sut-bong-vao-bung-benh-nhi-13-tuoi-nguy-kich-vi-soc-mat-mau-do-chan-thuong-bung-kin-vo-lach-20260521232558483.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/sut-bong-1-17793803332731844547356.jpg"" /></a>Không nhìn thấy vết thương bên ngoài nhưng nếu đau bụng sau chấn thương cần cẩn thận với tình trạng chấn thương bụng kín, vỡ các cơ quan nội tạng bên trong, đe dọa sức khỏe.",58:12.1
TuoiTre,Hoa hậu Thế giới Krystyna Pyszková chọn đầm của Lê Thanh Hòa xuất hiện tại Cannes,https://tuoitre.vn/hoa-hau-the-gioi-krystyna-pyszkova-chon-dam-cua-le-thanh-hoa-xuat-hien-tai-cannes-20260522025358833.htm,"<a href=""https://tuoitre.vn/hoa-hau-the-gioi-krystyna-pyszkova-chon-dam-cua-le-thanh-hoa-xuat-hien-tai-cannes-20260522025358833.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/7bee2ed567f6e6a8bfe7-1779404755217750917551-0-0-800-1280-crop-17794047732881794768926.jpg"" /></a>Nhiều người đẹp quốc tế lựa chọn đầm của nhà thiết kế Lê Thanh Hòa, Nguyễn Minh Tuấn xuất hiện tại Liên hoan phim Cannes 2026.",58:12.1
TuoiTre,"Chứng khoán 22-5: Chuyên gia chỉ ra điểm sáng dù thị trường rung lắc, giảm điểm",https://tuoitre.vn/chung-khoan-22-5-chuyen-gia-chi-ra-diem-sang-du-thi-truong-rung-lac-giam-diem-20260522061619804.htm,"<a href=""https://tuoitre.vn/chung-khoan-22-5-chuyen-gia-chi-ra-diem-sang-du-thi-truong-rung-lac-giam-diem-20260522061619804.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/img5718-1779404827391787708758-54-0-1654-2560-crop-1779404839392921411343.jpg"" /></a>Thanh khoản cải thiện khi thị trường chứng khoán rung lắc mạnh, cho thấy lực cầu phía dưới vẫn hấp thụ tốt lượng cung chốt lời.",58:12.1
TuoiTre,Tin tức thế giới 22-5: Ông Trump nói sẽ thu giữ uranium từ Iran; 5.000 binh sĩ Mỹ đến Ba Lan,https://tuoitre.vn/tin-tuc-the-gioi-22-5-ong-trump-noi-se-thu-giu-uranium-tu-iran-5-000-binh-si-my-den-ba-lan-20260522062101509.htm,"<a href=""https://tuoitre.vn/tin-tuc-the-gioi-22-5-ong-trump-noi-se-thu-giu-uranium-tu-iran-5-000-binh-si-my-den-ba-lan-20260522062101509.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/22/ap26141654210846-17794044848932101187909-22-156-1225-2082-crop-17794088464571934969658.jpg"" /></a>Ông Trump tuyên bố Mỹ sẽ thu giữ uranium từ Iran; Ngoại trưởng Cuba nói Ngoại trưởng Mỹ Rubio đang kích động gây hấn quân sự.",58:12.1
TuoiTre,Lịch trực tiếp Giải hạng nhất vòng 20: Đồng Nai đấu TP.HCM,https://tuoitre.vn/lich-truc-tiep-giai-hang-nhat-vong-20-dong-nai-dau-tp-hcm-20260520182922749.htm,"<a href=""https://tuoitre.vn/lich-truc-tiep-giai-hang-nhat-vong-20-dong-nai-dau-tp-hcm-20260520182922749.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/20/6996708021222295790200471796770780970569442557n-1779276829395290592994-299-298-1092-1566-crop-1779276845184697149082.jpg"" /></a>Tâm điểm của vòng 20 Giải hạng nhất 2025-2026 là cuộc đối đầu giữa CLB TP.HCM với Trường Tươi Đồng Nai.",58:12.1
TuoiTre,Lịch trực tiếp Giải bóng chuyền Cúp VTV9 - Bình Điền ngày 22-5,https://tuoitre.vn/lich-truc-tiep-giai-bong-chuyen-cup-vtv9-binh-dien-ngay-22-5-2026052200321245.htm,"<a href=""https://tuoitre.vn/lich-truc-tiep-giai-bong-chuyen-cup-vtv9-binh-dien-ngay-22-5-2026052200321245.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/ha-noi-bong-chuyen-nu-1779384587099412577408-0-0-1600-2560-crop-1779384622448290866663.jpg"" /></a>Ngày 22-5, Giải bóng chuyền nữ quốc tế Cúp VTV9 - Bình Điền 2026 sẽ diễn ra các trận đấu phân hạng.",58:12.1
TuoiTre,7 bản phối quần lửng 'hack' dáng cho mùa hè,https://tuoitre.vn/7-ban-phoi-quan-lung-hack-dang-cho-mua-he-20260521212651908.htm,"<a href=""https://tuoitre.vn/7-ban-phoi-quan-lung-hack-dang-cho-mua-he-20260521212651908.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/thumb-cover-wje-26-17793741902251155026116-0-163-1440-2467-crop-1779374201189405038434.jpg"" /></a>Từng bị coi là 'kẻ thù công khai' của giới thời trang bởi thiết kế 'nửa chừng', quần lửng đang trở lại mạnh mẽ và dần trở thành món đồ chủ lực trong tủ đồ của phụ nữ hiện đại.",58:12.1
TuoiTre,Chùa Pháp Hoa rực rỡ mùa Phật đản 2026,https://tuoitre.vn/chua-phap-hoa-ruc-ro-mua-phat-dan-2026-20260522051156301.htm,"<a href=""https://tuoitre.vn/chua-phap-hoa-ruc-ro-mua-phat-dan-2026-20260522051156301.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/2hgb6enaic9fawvmzdmriamfnk4oif2egkrg-17794012705611791358529-539-476-1238-1594-crop-17794013867891756401815-120-0-699-926-crop-1779406322019576170083.jpg"" /></a>Những ngày này, chùa Pháp Hoa (phường Nhiêu Lộc, TP.HCM) được trang hoàng rực rỡ với cờ, hoa và mô hình hoa sen, thu hút đông người dân và Phật tử đến tham quan, chụp ảnh.",58:12.1
TuoiTre,Ngắm Hương Giang và dàn mỹ nhân MGI All Stars khoe dáng với bikini,https://tuoitre.vn/ngam-huong-giang-va-dan-my-nhan-mgi-all-stars-khoe-dang-voi-bikini-20260522035553621.htm,"<a href=""https://tuoitre.vn/ngam-huong-giang-va-dan-my-nhan-mgi-all-stars-khoe-dang-voi-bikini-20260522035553621.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2026/5/21/7045071221623693115792472601211450992015962n-1779396265036545998204-81-151-707-1153-crop-17793967656521585895163.jpg"" /></a>MGI All Stars 2026 vừa tung bộ ảnh bikini của 56 người đẹp tham gia cuộc thi. Hương Giang nhận được nhiều sự chú ý nhờ thần thái tự tin cùng phong cách trình diễn giàu kinh nghiệm.",58:12.1
